Sales_ID;name;year;selling_price;km_driven;Region;State or Province;City;fuel;seller_type;transmission;owner;mileage;engine;max_power;torque;seats;sold
3351;Hyundai;2018;100000;30000;Central;Texas;Richardson;Diesel;Individual;Automatic;First_Owner;22;1582;126,2;259.87nm@ 1500-3000rpm;5;N
3354;Renault;2013;100000;75010;Central;Texas;Port Arthur;Diesel;Dealer;Automatic;First_Owner;13,73;1995;148;320Nm@ 2000rpm;5;N
3498;Mahindra;2018;100000;35000;Central;Oklahoma;Owasso;Diesel;Individual;Manual;First_Owner;15,4;2523;75;200Nm@ 1400-2200rpm;7;N
3689;Maruti;2019;100000;15000;East;Ohio;North Royalton;Petrol;Individual;Manual;First_Owner;19,01;1462;103,2;138nm@ 4400rpm;6;N
4013;Mahindra;2019;100000;22000;South;North Carolina;Kannapolis;Petrol;Individual;Manual;First_Owner;17;1197;110;200Nm@ 2000-3500rpm;5;N
4115;Mahindra;2016;100000;100000;Central;Illinois;Carol Stream;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
4162;Hyundai;2018;100000;10000;South;Florida;Riviera Beach;Petrol;Individual;Manual;First_Owner;17;1591;121,3;151Nm@ 4850rpm;5;N
4527;Volkswagen;2016;100000;60000;West;California;Stockton;Diesel;Individual;Automatic;First_Owner;22,15;1498;108,6;250Nm@ 1500-3000rpm;5;N
4585;Maruti;2018;100000;70000;South;Georgia;Woodstock;Diesel;Individual;Manual;First_Owner;25,1;1248;88,5;200Nm@ 1750rpm;5;N
4648;Maruti;2019;100000;15000;South;Alabama;Phenix City;Petrol;Individual;Manual;First_Owner;19,01;1462;103,2;138nm@ 4400rpm;6;N
4682;Mahindra;2016;100000;112000;Central;Indiana;Indianapolis;Diesel;Dealer;Manual;Second_Owner;15,4;1997;120;280Nm@ 1800-2800rpm;7;N
4720;Mahindra;2014;100000;50000;East;New York;New City;Diesel;Individual;Manual;First_Owner;15,1;2179;140;330Nm@ 1600-2800rpm;7;N
4738;Hyundai;2018;100000;30000;Central;Texas;Gainesville;Diesel;Individual;Automatic;First_Owner;22;1582;126,2;259.87nm@ 1500-3000rpm;5;N
4743;Renault;2013;100000;75010;East;Maine;Brunswick;Diesel;Dealer;Automatic;First_Owner;13,73;1995;148;320Nm@ 2000rpm;5;N
4881;BMW;2010;100000;60000;Central;Illinois;Springfield;Diesel;Individual;Automatic;First_Owner;16,73;1995;218;450Nm@ 1750-2500rpm;5;N
4892;Mahindra;2015;100000;24700;Central;Illinois;Saint Charles;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
4985;Mahindra;2015;100000;24700;East;New Jersey;Newark;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
5401;Mercedes;2011;100000;90000;South;Tennessee;Cleveland;Diesel;Dealer;Automatic;First_Owner;14,94;2143;204;500Nm@ 1600-1800rpm;5;N
5692;Nissan;2015;100000;110000;South;Florida;Riverview;Diesel;Individual;Manual;First_Owner;20,45;1461;83,8;200Nm@ 1900rpm;5;N
5799;Hyundai;2017;100000;60000;Central;Oklahoma;Midwest City;Diesel;Individual;Automatic;Second_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
5963;Mercedes;2009;100000;80000;Central;Michigan;Lincoln Park;Petrol;Individual;Automatic;Third_Owner;10,93;3498;272;355Nm@ 4500rpm;5;N
6189;Hyundai;2015;100000;70000;East;Massachusetts;Boston;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
6338;BMW;2011;100000;50000;West;Idaho;Caldwell;Diesel;Individual;Automatic;First_Owner;17,05;1995;184;380Nm@ 1750-2750rpm;5;N
6415;Honda;2019;100000;72000;Central;Texas;Beaumont;Diesel;Individual;Manual;First_Owner;25,5;1498;98,6;200Nm@ 1750rpm;5;N
6498;Hyundai;2015;100000;50000;Central;Michigan;Allen Park;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
6989;Mahindra;2015;100000;133000;East;Maryland;Severna Park;Diesel;Individual;Manual;Second_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
7196;Honda;2016;100000;50000;West;Arizona;Sun City;Diesel;Individual;Manual;Second_Owner;26;1498;98,6;200Nm@ 1750rpm;5;N
7288;Mahindra;2019;100000;17000;Central;Illinois;Saint Charles;Diesel;Dealer;Manual;First_Owner;17,3;1497;121;300Nm@ 1750-2500rpm;8;N
7329;Honda;2015;100000;46000;South;Louisiana;New Orleans;Diesel;Individual;Manual;First_Owner;24,5;1498;98,6;200Nm@ 1750rpm;7;N
7492;Honda;2015;100000;46000;East;Maryland;Dundalk;Diesel;Individual;Manual;First_Owner;24,5;1498;98,6;200Nm@ 1750rpm;7;N
7518;Hyundai;2015;100000;73500;Central;Michigan;Adrian;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
7656;Mahindra;2019;100000;60000;West;Washington;Walla Walla;Diesel;Individual;Manual;First_Owner;16,36;2179;120;280Nm@ 1800-2800rpm;7;N
7771;Hyundai;2015;100000;50000;Central;Texas;Texas City;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
821;Toyota;2014;102000;88000;West;Washington;Seattle;Diesel;Individual;Manual;Second_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;7;Y
2586;Toyota;2014;102000;60000;East;Massachusetts;Amesbury;Diesel;Individual;Manual;Second_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;7;N
73;Maruti;2019;102500;9850;East;Massachusetts;Boston;Diesel;Individual;Automatic;First_Owner;24,3;1248;88,5;200Nm@ 1750rpm;5;Y
165;Tata;2018;102500;8000;East;New York;New York City;Diesel;Dealer;Automatic;First_Owner;21,5;1497;108,5;260Nm@ 1500-2750rpm;5;Y
4768;Maruti;2019;102500;15000;South;Florida;Oakland Park;Petrol;Dealer;Automatic;First_Owner;20,28;1462;103,25;138Nm@ 4400rpm;5;N
4799;Tata;2018;102500;8000;South;Virginia;Norfolk;Diesel;Dealer;Automatic;First_Owner;21,5;1497;108,5;260Nm@ 1500-2750rpm;5;N
5153;Audi;2009;102500;120000;East;Maine;Portland;Diesel;Individual;Automatic;Third_Owner;12,07;2967;241,4;550Nm@ 1750-2750rpm;7;N
7023;Mahindra;2016;102500;22522;East;Vermont;Bennington;Diesel;Dealer;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
7282;Honda;2017;102500;68140;Central;Illinois;Romeoville;Petrol;Dealer;Automatic;First_Owner;18;1497;117,6;145Nm@ 4600rpm;5;N
7965;Maruti;2019;102500;32000;West;Nevada;Reno;Diesel;Individual;Manual;First_Owner;28,09;1248;88,5;200Nm@ 1750rpm;5;N
7989;Maruti;2019;102500;32000;West;California;Vacaville;Diesel;Individual;Manual;First_Owner;28,09;1248;88,5;200Nm@ 1750rpm;5;N
1281;Maruti;2018;103000;25000;Central;Michigan;Clinton;Diesel;Individual;Manual;First_Owner;25,1;1248;88,5;200Nm@ 1750rpm;5;Y
4493;Toyota;2015;103000;190000;West;Colorado;Pueblo West;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;7;N
2602;Honda;2018;103100;60000;South;Florida;Sanford;Diesel;Individual;Manual;First_Owner;25,6;1498;97,9;200Nm@ 1750rpm;5;N
3445;Honda;2018;103500;15000;South;Alabama;Gadsden;Diesel;Individual;Manual;First_Owner;25,5;1498;98,6;200Nm@ 1750rpm;5;N
923;Maruti;2019;104000;1620;East;New York;New York City;Petrol;Individual;Manual;First_Owner;19,01;1462;103,2;138nm@ 4400rpm;6;Y
7399;Mahindra;2015;104500;70000;East;Massachusetts;Revere;Diesel;Individual;Automatic;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
464;Toyota;2015;105000;120000;Central;Illinois;Chicago;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;7;Y
466;Renault;2018;105000;18000;Central;Texas;Houston;Diesel;Dealer;Manual;First_Owner;19,6;1461;108,45;245Nm@ 1750rpm;5;Y
827;Hyundai;2017;105000;60000;Central;Texas;Houston;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
872;Toyota;2015;105000;60000;East;Massachusetts;Boston;Diesel;Individual;Manual;First_Owner;21,43;1364;87,2;205Nm@ 1800-2800rpm;5;Y
1182;Mahindra;2015;105000;90000;Central;Oklahoma;Oklahoma City;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;Y
1297;Hyundai;2014;105000;146000;South;Florida;West Palm Beach;Diesel;Individual;Automatic;Second_Owner;13,01;2199;194,3;436.39Nm@ 1800-2500rpm;7;Y
1844;Hyundai;2018;105000;70000;Central;Illinois;Hanover Park;Diesel;Individual;Manual;First_Owner;21,38;1396;88,7;219.7Nm@ 1500-2750rpm;5;Y
2166;Mahindra;2016;105000;58000;West;California;San Francisco;Diesel;Individual;Manual;First_Owner;15,4;1997;120;280Nm@ 1800-2800rpm;7;N
2408;Toyota;2013;105000;7200;South;Arkansas;Benton;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;8;N
2540;Mahindra;2018;105000;15000;East;Connecticut;Madison;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
2628;Force;2018;105000;13000;West;Utah;Springville;Diesel;Individual;Manual;First_Owner;17;2200;139,01;321Nm@ 1600-2400rpm;7;N
2689;Hyundai;2019;105000;27000;South;Georgia;Savannah;Diesel;Individual;Manual;First_Owner;21,38;1396;88,7;219.7Nm@ 1500-2750rpm;5;N
2717;Hyundai;2015;105000;50000;South;North Carolina;Fayetteville;Diesel;Individual;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
2846;Mahindra;2017;105000;90000;Central;Michigan;Oak Park;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
2876;Toyota;2015;105000;120000;East;Ohio;Westlake;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;7;N
3545;Mahindra;2015;105000;28000;Central;Illinois;Danville;Diesel;Individual;Manual;Second_Owner;15,1;2179;140;330Nm@ 1600-2800rpm;7;N
3603;Maruti;2018;105000;10000;West;California;Huntington Beach;Diesel;Individual;Manual;First_Owner;25,47;1248;88,5;200Nm@ 1750rpm;7;N
3688;Force;2018;105000;13000;East;Ohio;Reynoldsburg;Diesel;Individual;Manual;First_Owner;17;2200;139,01;321Nm@ 1600-2400rpm;7;N
4772;Hyundai;2017;105000;70000;South;Arkansas;Bryant;Diesel;Dealer;Manual;First_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
4954;Toyota;2010;105000;220000;Central;Missouri;Saint Peters;Diesel;Individual;Manual;Second_Owner;11,5;2982;171;343Nm@ 1400-3400rpm;7;N
4956;Mahindra;2015;105000;120000;Central;Missouri;Lees Summit;Diesel;Individual;Manual;Second_Owner;15,1;2179;140;330Nm@ 1600-2800rpm;7;N
4993;Toyota;2015;105000;70000;West;California;Petaluma;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;7;N
5045;Hyundai;2020;105000;20000;West;California;Goleta;Diesel;Individual;Manual;First_Owner;22,1;1396;88,7;219.7Nm@ 1500-2750rpm;5;N
5160;Mahindra;2017;105000;46000;West;California;Pomona;Diesel;Individual;Automatic;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
5423;Toyota;2006;105000;250000;South;Georgia;La Grange;Diesel;Individual;Manual;First_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);7;N
5511;Ford;2019;105000;26000;South;Virginia;Rose Hill;Diesel;Dealer;Manual;First_Owner;23;1498;98,96;205Nm@ 1750-3250rpm;5;N
5751;Maruti;2019;105000;20000;Central;Kansas;Prairie Village;Diesel;Individual;Manual;First_Owner;25,47;1248;88,5;200Nm@ 1750rpm;7;N
5905;Honda;2017;105000;50000;East;New York;Lindenhurst;Diesel;Individual;Manual;First_Owner;25,6;1498;97,9;200Nm@ 1750rpm;5;N
6299;Hyundai;2018;105000;70000;West;Colorado;Englewood;Diesel;Individual;Manual;First_Owner;21,38;1396;88,7;219.7Nm@ 1500-2750rpm;5;N
6456;Mahindra;2015;105000;65000;West;Oregon;Eugene;Diesel;Individual;Manual;First_Owner;15,1;2179;140;330Nm@ 1600-2800rpm;7;N
6649;Toyota;2013;105000;217000;South;Alabama;Florence;Diesel;Individual;Manual;Second_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;8;N
6879;Mahindra;2015;105000;80000;West;California;San Carlos;Diesel;Individual;Manual;Second_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
7292;Hyundai;2016;105000;77150;Central;Illinois;Romeoville;Diesel;Dealer;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
7631;Toyota;2014;105000;136000;East;New Hampshire;Londonderry;Diesel;Individual;Manual;Third_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;8;N
7833;Hyundai;2016;105000;80000;West;California;Redding;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
7947;Renault;2018;105000;18000;South;Virginia;Harrisonburg;Diesel;Dealer;Manual;First_Owner;19,6;1461;108,45;245Nm@ 1750rpm;5;N
7971;Renault;2018;105000;18000;East;Ohio;Columbus;Diesel;Dealer;Manual;First_Owner;19,6;1461;108,45;245Nm@ 1750rpm;5;N
7279;Mahindra;2018;105100;59865;Central;Texas;Mesquite;Diesel;Dealer;Manual;First_Owner;15,1;2179;152,87;360Nm@ 1750-2800rpm;7;N
779;Ford;2013;107500;110000;Central;Michigan;Detroit;Diesel;Individual;Automatic;Third_Owner;12,8;2953;156;380Nm(38.7kgm)@ 2500rpm;7;Y
1441;BMW;2011;107500;42545;East;New York;Ithaca;Diesel;Dealer;Automatic;First_Owner;19,62;1998;190;400nm@ 1750-2500rpm;5;Y
1992;Mahindra;2019;107500;23000;West;Oregon;Beaverton;Diesel;Dealer;Manual;First_Owner;17,3;1497;121;300Nm@ 1750-2500rpm;7;Y
3162;BMW;2011;107500;42545;West;Oregon;Medford;Diesel;Dealer;Automatic;First_Owner;19,62;1998;190;400nm@ 1750-2500rpm;5;N
5517;Mahindra;2019;107500;8600;Central;Illinois;Calumet City;Diesel;Dealer;Manual;First_Owner;17,3;1497;121;300Nm@ 1750-2500rpm;7;N
5943;BMW;2011;107500;42545;Central;Illinois;Country Club Hills;Diesel;Dealer;Automatic;First_Owner;19,62;1998;190;400nm@ 1750-2500rpm;5;N
1678;Toyota;2018;108000;12800;East;Pennsylvania;Altoona;Petrol;Individual;Automatic;First_Owner;17,8;1496;105,5;140Nm@ 4200rpm;5;Y
4529;Toyota;2018;108000;12800;East;Maine;Saco;Petrol;Individual;Automatic;First_Owner;17,8;1496;105,5;140Nm@ 4200rpm;5;N
400;Honda;2018;108500;1000;East;Pennsylvania;Philadelphia;Petrol;Individual;Automatic;First_Owner;18;1497;117,6;145Nm@ 4600rpm;5;Y
52;Mitsubishi;2013;109000;151000;West;Washington;Seattle;Diesel;Dealer;Manual;First_Owner;13,5;2477;175,56;400Nm@ 2000-2500rpm;7;Y
346;Mahindra;2019;109000;16500;West;California;Los Angeles;Petrol;Dealer;Manual;First_Owner;17;1197;110;200Nm@ 2000-3500rpm;5;Y
6110;Mahindra;2019;109000;16500;East;New York;Shirley;Petrol;Dealer;Manual;First_Owner;17;1197;110;200Nm@ 2000-3500rpm;5;N
237;Hyundai;2017;110000;37000;Central;Michigan;Detroit;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
347;Hyundai;2017;110000;67000;East;District of Columbia;Washington;Diesel;Individual;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
578;Mahindra;2016;110000;100000;West;Washington;Seattle;Diesel;Individual;Manual;First_Owner;15,4;1997;120;280Nm@ 1800-2800rpm;7;Y
633;Mahindra;2016;110000;60000;East;New York;New York City;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;Y
681;Toyota;2018;110000;25000;Central;Illinois;Chicago;Petrol;Individual;Automatic;First_Owner;17,8;1496;105,5;140Nm@ 4200rpm;5;Y
965;Toyota;2012;110000;151000;West;California;Los Angeles;Diesel;Individual;Manual;First_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;Y
989;Hyundai;2018;110000;60000;East;District of Columbia;Washington;Petrol;Individual;Manual;First_Owner;17;1591;121,3;151Nm@ 4850rpm;5;Y
1018;Hyundai;2019;110000;10000;East;Massachusetts;Boston;Petrol;Individual;Manual;First_Owner;17;1591;121,3;151Nm@ 4850rpm;5;Y
1219;Tata;2017;110000;20000;Central;Wisconsin;Eau Claire;Diesel;Individual;Manual;First_Owner;14,1;2179;147,94;320Nm@ 1500-3000rpm;7;Y
1931;Mahindra;2017;110000;45000;South;Florida;Orlando;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;Y
1969;Toyota;2015;110000;50000;South;Kentucky;Hopkinsville;Petrol;Individual;Manual;First_Owner;14,28;1798;138,03;173Nm@ 4000rpm;5;Y
2092;Mahindra;2015;110000;110000;West;Colorado;Aurora;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
2709;BMW;2009;110000;60000;Central;Iowa;Cedar Falls;Diesel;Individual;Automatic;Second_Owner;16,07;1995;181;380Nm@ 1750-3000rpm;5;N
2883;Toyota;2015;110000;137000;East;Ohio;Westlake;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;7;N
3074;Honda;2017;110000;26000;Central;Minnesota;Rochester;Petrol;Individual;Automatic;First_Owner;18;1497;117,3;145Nm@ 4600rpm;5;N
3183;Mahindra;2017;110000;88754;Central;Illinois;Melrose Park;Diesel;Dealer;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
3299;Mahindra;2018;110000;50000;East;Rhode Island;Barrington;Diesel;Individual;Manual;First_Owner;15,1;2179;152,87;360Nm@ 1750-2800rpm;7;N
3466;Mahindra;2015;110000;52269;South;Mississippi;Gulfport;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
3605;Hyundai;2014;110000;80000;West;California;Huntington Beach;Diesel;Individual;Manual;First_Owner;14,74;2199;194,3;420.7Nm@ 1800-2500rpm;7;N
3873;Skoda;2014;110000;79000;South;Georgia;Atlanta;Diesel;Individual;Manual;Second_Owner;20,6;1968;141;320Nm@ 1750-3000rpm;5;N
4026;Hyundai;2016;110000;70000;Central;Illinois;Carpentersville;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
4284;Hyundai;2016;110000;94000;West;Utah;Midvale;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
4356;Toyota;2015;110000;50000;Central;Texas;El Paso;Petrol;Individual;Manual;First_Owner;14,28;1798;138,03;173Nm@ 4000rpm;5;N
4391;BMW;2010;110000;102000;West;California;Santa Ana;Diesel;Dealer;Automatic;First_Owner;19,62;1995;187,74;400Nm@ 1750-2500rpm;5;N
4815;Honda;2019;110000;50000;West;California;La Mesa;Diesel;Individual;Manual;Second_Owner;21,9;1498;98,6;200Nm@ 1750rpm;7;N
4895;Mahindra;2017;110000;88754;Central;Illinois;Schaumburg;Diesel;Dealer;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
4902;BMW;2008;110000;122000;East;New Jersey;Newark;Diesel;Individual;Automatic;Second_Owner;18,48;1995;177;35.7@ 1,750-3,000(kgm@ rpm);5;N
5374;Mahindra;2015;110000;70000;West;Colorado;Durango;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
5753;Mahindra;2015;110000;77000;East;Pennsylvania;McKeesport;Diesel;Individual;Automatic;Second_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
6111;Hyundai;2017;110000;67000;East;New York;Shirley;Diesel;Individual;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
6609;Hyundai;2017;110000;40000;South;Arkansas;Sherwood;Diesel;Individual;Manual;First_Owner;21,38;1396;88,7;219.7Nm@ 1500-2750rpm;5;N
6646;BMW;2012;110000;80000;South;Alabama;Enterprise;Diesel;Individual;Automatic;Second_Owner;16,07;1995;181;380Nm@ 1750-3000rpm;5;N
6992;Mahindra;2015;110000;70000;Central;Indiana;Valparaiso;Diesel;Individual;Automatic;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
7030;Honda;2017;110000;20000;West;Washington;Renton;Petrol;Individual;Automatic;First_Owner;18;1497;117,6;145Nm@ 4600rpm;5;N
7903;Toyota;2014;110000;120000;Central;Indiana;Kokomo;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1400-3400rpm;8;N
2980;Hyundai;2017;111000;186000;Central;Nebraska;North Platte;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
7524;Honda;2019;111000;10500;Central;Wisconsin;Muskego;Diesel;Individual;Manual;First_Owner;25,6;1498;97,9;200Nm@ 1750rpm;5;N
1030;Hyundai;2017;112500;105000;Central;Illinois;Highland Park;Diesel;Individual;Manual;First_Owner;21,38;1396;88,7;219.7Nm@ 1500-2750rpm;5;Y
2473;Mahindra;2015;112500;70000;South;North Carolina;Eden;Diesel;Individual;Manual;First_Owner;15,4;2179;120;280Nm@ 1800-2800rpm;7;N
5261;Hyundai;2019;112500;3500;West;California;Coachella;Petrol;Dealer;Automatic;First_Owner;18,15;998;118,35;171.6Nm@ 1500-4000rpm;5;N
5903;Hyundai;2017;112500;47000;West;California;Foster City;Diesel;Individual;Manual;Second_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
7716;Hyundai;2019;112500;3500;West;Montana;Bozeman;Petrol;Dealer;Automatic;First_Owner;18,15;998;118,35;171.6Nm@ 1500-4000rpm;5;N
7721;Mahindra;2019;113200;20000;Central;Texas;Kingsville;Petrol;Individual;Manual;First_Owner;17;1197;110;200Nm@ 2000-3500rpm;5;N
122;Hyundai;2016;114000;50000;East;Pennsylvania;Philadelphia;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
4398;Tata;2019;114000;10000;West;California;Santa Ana;Diesel;Individual;Automatic;First_Owner;21,5;1497;108,5;260Nm@ 1500-2750rpm;5;N
1545;Hyundai;2017;114300;51000;East;Maryland;Cumberland;Diesel;Individual;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
3887;Ford;2019;114500;20000;South;Florida;Davie;Diesel;Individual;Manual;First_Owner;23;1498;98,96;205Nm@ 1750-3250rpm;5;N
6534;Mahindra;2015;114700;56975;Central;Wisconsin;Green Bay;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
38;Hyundai;2019;114900;5000;East;District of Columbia;Washington;Petrol;Individual;Manual;First_Owner;17;1591;121,3;151Nm@ 4850rpm;5;Y
7546;Hyundai;2019;114900;5000;Central;Michigan;Mount Pleasant;Petrol;Individual;Manual;First_Owner;17;1591;121,3;151Nm@ 4850rpm;5;N
266;Toyota;2011;115000;181000;West;California;San Francisco;Diesel;Individual;Manual;Second_Owner;11,5;2982;171;343Nm@ 1400-3400rpm;7;Y
1075;Hyundai;2017;115000;63309;Central;Texas;Pharr;Diesel;Dealer;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;Y
3113;Hyundai;2019;115000;31000;West;New Mexico;Carlsbad;Petrol;Dealer;Manual;First_Owner;15,8;1591;121,3;151Nm@ 4850rpm;5;N
3218;Hyundai;2018;115000;44000;West;Washington;Des Moines;Diesel;Individual;Automatic;First_Owner;17,01;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
3704;Mahindra;2017;115000;42000;West;California;Lakewood;Diesel;Individual;Manual;Second_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
3907;Hyundai;2018;115000;49000;South;Florida;Kissimmee;Diesel;Individual;Automatic;First_Owner;22;1582;126,2;259.87nm@ 1500-3000rpm;5;N
4897;Mahindra;2017;115000;43526;Central;Illinois;Schaumburg;Diesel;Dealer;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
5131;Hyundai;2017;115000;27000;Central;Kansas;Pittsburg;Diesel;Individual;Manual;Second_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
5157;Mahindra;2018;115000;29000;East;New Jersey;North Arlington;Diesel;Individual;Manual;First_Owner;15,1;2179;152,87;360Nm@ 1750-2800rpm;7;N
5454;Hyundai;2016;115000;154000;Central;Michigan;Roseville;Diesel;Individual;Manual;First_Owner;19,67;1582;126,2;259.9Nm@ 1900-2750rpm;5;N
5572;Hyundai;2018;115000;35000;West;Arizona;Gilbert;Diesel;Individual;Manual;First_Owner;22;1582;126,2;259.87nm@ 1500-3000rpm;5;N
5823;Toyota;2015;115000;40000;Central;Indiana;Vincennes;Diesel;Individual;Manual;First_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;7;N
7039;Honda;2017;115000;6825;West;Washington;Redmond;Petrol;Individual;Automatic;First_Owner;18;1497;117,6;145Nm@ 4600rpm;5;N
7752;Hyundai;2019;115000;2286;West;Utah;American Fork;Petrol;Trustmark_Dealer;Automatic;First_Owner;18,15;998;118,35;171.6Nm@ 1500-4000rpm;5;N
3204;Toyota;2016;115100;69500;Central;Kansas;Manhattan;Diesel;Individual;Manual;Second_Owner;12,99;2494;100,6;200Nm@ 1200-3600rpm;8;N
7337;Isuzu;2016;116000;121000;West;Idaho;Eagle;Diesel;Dealer;Automatic;First_Owner;12,08;2999;161;333Nm@ 1600-3200rpm;7;N
830;Mahindra;2016;116500;50000;East;New York;New York City;Diesel;Individual;Manual;First_Owner;16;1997;140;320Nm@ 1600-2800rpm;7;Y
2235;Mahindra;2016;117500;110000;East;Ohio;Findlay;Diesel;Individual;Manual;First_Owner;16;2179;140;330Nm@ 1600-2800rpm;7;N
8060;Hyundai;2018;117500;14000;South;Arkansas;Van Buren;Petrol;Dealer;Manual;First_Owner;15,8;1591;121,3;151Nm@ 4850rpm;5;N
7958;Honda;2018;118000;5500;East;New York;East Massapequa;Petrol;Individual;Manual;First_Owner;17,4;1497;117,6;145Nm@ 4600rpm;5;N
